Root,ChordType,Index,String1,String2,String3,String4,String5,String6,NumStrings,Inversion
A,dim,368,8.0,0.0,1.0,5.0,4.0,8.0,6,0
A,dim,369,8.0,0.0,1.0,8.0,1.0,8.0,6,0
A,dim7,515,5.0,3.0,1.0,2.0,7.0,5.0,6,0
A,dim7,516,8.0,0.0,1.0,2.0,7.0,5.0,6,0
A,dim7,517,5.0,3.0,4.0,2.0,4.0,5.0,6,0
A,dim7,518,8.0,0.0,4.0,2.0,4.0,5.0,6,0
A,dim7,519,5.0,3.0,7.0,8.0,7.0,5.0,6,0
A,dim7,520,8.0,0.0,7.0,8.0,7.0,5.0,6,0
A,dim7,522,5.0,6.0,4.0,2.0,1.0,5.0,6,0
A,dim7,523,5.0,9.0,1.0,2.0,1.0,5.0,6,0
A,dim7,524,5.0,6.0,7.0,5.0,7.0,5.0,6,0
A,dim7,527,5.0,9.0,7.0,5.0,4.0,5.0,6,0
A,dim7,528,5.0,9.0,7.0,8.0,1.0,5.0,6,0
A,dim7,529,5.0,3.0,1.0,2.0,1.0,2.0,6,0
A,dim7,530,8.0,0.0,1.0,2.0,1.0,2.0,6,0
A,dim7,531,5.0,3.0,7.0,5.0,4.0,2.0,6,0
A,dim7,532,5.0,3.0,7.0,8.0,1.0,2.0,6,0
A,dim7,533,8.0,0.0,7.0,5.0,4.0,2.0,6,0
A,dim7,534,8.0,0.0,7.0,8.0,1.0,2.0,6,0
A,dim7,535,5.0,3.0,1.0,2.0,7.0,8.0,6,0
A,dim7,536,8.0,0.0,1.0,2.0,7.0,8.0,6,0
A,dim7,537,5.0,3.0,4.0,2.0,4.0,8.0,6,0
A,dim7,538,8.0,0.0,4.0,2.0,4.0,8.0,6,0
A,dim7,539,5.0,3.0,7.0,8.0,7.0,8.0,6,0
A,dim7,540,8.0,0.0,7.0,8.0,7.0,8.0,6,0
A,dim7,541,5.0,3.0,1.0,2.0,4.0,2.0,6,0
A,dim7,542,8.0,0.0,1.0,2.0,4.0,2.0,6,0
A,dim7,543,5.0,3.0,4.0,2.0,4.0,2.0,6,0
A,dim7,544,8.0,0.0,4.0,2.0,4.0,2.0,6,0
A,dim7,546,5.0,6.0,4.0,2.0,1.0,8.0,6,0
A,dim7,547,5.0,9.0,1.0,2.0,1.0,8.0,6,0
A,dim7,548,5.0,6.0,7.0,5.0,7.0,8.0,6,0
A,dim7,551,5.0,9.0,7.0,5.0,4.0,8.0,6,0
A,dim7,552,5.0,9.0,7.0,8.0,1.0,8.0,6,0
A,dim7,553,5.0,6.0,7.0,5.0,4.0,2.0,6,0
A,dim7,554,5.0,6.0,7.0,8.0,1.0,2.0,6,0
A,dim7,556,5.0,6.0,4.0,2.0,1.0,2.0,6,0
A,dim7,557,5.0,9.0,1.0,2.0,1.0,2.0,6,0
A,dim7,560,5.0,9.0,7.0,5.0,4.0,2.0,6,0
A,dim7,561,5.0,9.0,7.0,8.0,1.0,2.0,6,0
A,dim7,563,5.0,6.0,4.0,2.0,4.0,8.0,6,0
A,dim7,564,5.0,9.0,1.0,2.0,4.0,8.0,6,0
A,dim7,565,5.0,6.0,7.0,8.0,7.0,8.0,6,0
A,dim7,567,5.0,6.0,4.0,2.0,7.0,8.0,6,0
A,dim7,568,5.0,9.0,1.0,2.0,7.0,8.0,6,0
A,dim7,571,5.0,9.0,7.0,8.0,7.0,8.0,6,0
A,dim7,572,5.0,3.0,1.0,5.0,7.0,5.0,6,0
A,dim7,573,8.0,0.0,1.0,5.0,7.0,5.0,6,0
A,dim7,574,5.0,3.0,4.0,5.0,4.0,5.0,6,0
A,dim7,575,5.0,3.0,4.0,8.0,1.0,5.0,6,0
A,dim7,576,8.0,0.0,4.0,5.0,4.0,5.0,6,0
A,dim7,577,8.0,0.0,4.0,8.0,1.0,5.0,6,0
A,dim7,578,5.0,3.0,1.0,8.0,7.0,5.0,6,0
A,dim7,579,8.0,0.0,1.0,8.0,7.0,5.0,6,0
A,dim7,580,5.0,3.0,4.0,8.0,7.0,5.0,6,0
A,dim7,581,8.0,0.0,4.0,8.0,7.0,5.0,6,0
A,dim7,584,5.0,6.0,4.0,5.0,4.0,5.0,6,0
A,dim7,585,5.0,6.0,4.0,8.0,1.0,5.0,6,0
A,dim7,586,5.0,9.0,1.0,5.0,4.0,5.0,6,0
A,dim7,587,5.0,9.0,1.0,8.0,1.0,5.0,6,0
A,dim7,589,5.0,6.0,4.0,5.0,7.0,5.0,6,0
A,dim7,590,5.0,9.0,1.0,5.0,7.0,5.0,6,0
A,dim7,593,5.0,3.0,1.0,5.0,7.0,8.0,6,0
A,dim7,594,8.0,0.0,1.0,5.0,7.0,8.0,6,0
A,dim7,595,5.0,3.0,4.0,5.0,4.0,8.0,6,0
A,dim7,596,5.0,3.0,4.0,8.0,1.0,8.0,6,0
A,dim7,597,8.0,0.0,4.0,5.0,4.0,8.0,6,0
A,dim7,598,8.0,0.0,4.0,8.0,1.0,8.0,6,0
A,dim7,599,5.0,3.0,1.0,5.0,4.0,2.0,6,0
A,dim7,600,5.0,3.0,1.0,8.0,1.0,2.0,6,0
A,dim7,601,8.0,0.0,1.0,5.0,4.0,2.0,6,0
A,dim7,602,8.0,0.0,1.0,8.0,1.0,2.0,6,0
A,dim7,603,5.0,3.0,4.0,5.0,4.0,2.0,6,0
A,dim7,604,5.0,3.0,4.0,8.0,1.0,2.0,6,0
A,dim7,605,8.0,0.0,4.0,5.0,4.0,2.0,6,0
A,dim7,606,8.0,0.0,4.0,8.0,1.0,2.0,6,0
A,dim7,607,5.0,3.0,1.0,8.0,7.0,8.0,6,0
A,dim7,608,8.0,0.0,1.0,8.0,7.0,8.0,6,0
A,dim7,609,5.0,3.0,4.0,8.0,7.0,8.0,6,0
A,dim7,610,8.0,0.0,4.0,8.0,7.0,8.0,6,0
A,dim7,613,5.0,6.0,4.0,5.0,4.0,8.0,6,0
A,dim7,614,5.0,6.0,4.0,8.0,1.0,8.0,6,0
A,dim7,615,5.0,9.0,1.0,5.0,4.0,8.0,6,0
A,dim7,616,5.0,9.0,1.0,8.0,1.0,8.0,6,0
A,dim7,618,5.0,6.0,4.0,5.0,7.0,8.0,6,0
A,dim7,619,5.0,9.0,1.0,5.0,7.0,8.0,6,0
A,dim7,624,5.0,6.0,4.0,5.0,4.0,2.0,6,0
A,dim7,625,5.0,6.0,4.0,8.0,1.0,2.0,6,0
A,dim7,626,5.0,9.0,1.0,5.0,4.0,2.0,6,0
A,dim7,627,5.0,9.0,1.0,8.0,1.0,2.0,6,0
A,dim7,631,5.0,6.0,4.0,8.0,7.0,8.0,6,0
A,dim7,632,5.0,9.0,1.0,8.0,7.0,8.0,6,0
A,M6,776,5.0,4.0,2.0,2.0,7.0,5.0,6,0
A,M6,777,9.0,0.0,2.0,2.0,7.0,5.0,6,0
A,M6,778,5.0,4.0,4.0,2.0,5.0,5.0,6,0
A,M6,779,9.0,0.0,4.0,2.0,5.0,5.0,6,0
A,M6,780,5.0,4.0,7.0,9.0,7.0,5.0,6,0
A,M6,781,9.0,0.0,7.0,9.0,7.0,5.0,6,0
A,M6,785,5.0,7.0,4.0,2.0,2.0,5.0,6,0
A,M6,786,5.0,9.0,2.0,2.0,2.0,5.0,6,0
A,M6,787,5.0,7.0,7.0,6.0,7.0,5.0,6,0
A,M6,790,5.0,9.0,7.0,6.0,5.0,5.0,6,0
A,M6,791,5.0,9.0,7.0,9.0,2.0,5.0,6,0
A,M6,792,5.0,4.0,2.0,2.0,2.0,2.0,6,0
A,M6,793,9.0,0.0,2.0,2.0,2.0,2.0,6,0
A,M6,794,5.0,4.0,4.0,2.0,2.0,0.0,6,0
A,M6,795,9.0,0.0,4.0,2.0,2.0,0.0,6,0
A,M6,796,5.0,4.0,7.0,6.0,5.0,2.0,6,0
A,M6,797,5.0,4.0,7.0,6.0,7.0,0.0,6,0
A,M6,798,5.0,4.0,7.0,9.0,2.0,2.0,6,0
A,M6,799,9.0,0.0,7.0,6.0,5.0,2.0,6,0
A,M6,800,9.0,0.0,7.0,6.0,7.0,0.0,6,0
A,M6,801,9.0,0.0,7.0,9.0,2.0,2.0,6,0
A,M6,802,5.0,4.0,2.0,2.0,7.0,9.0,6,0
A,M6,803,9.0,0.0,2.0,2.0,7.0,9.0,6,0
A,M6,804,5.0,4.0,4.0,2.0,5.0,9.0,6,0
A,M6,805,9.0,0.0,4.0,2.0,5.0,9.0,6,0
A,M6,806,5.0,4.0,7.0,9.0,7.0,9.0,6,0
A,M6,807,9.0,0.0,7.0,9.0,7.0,9.0,6,0
A,M6,808,5.0,4.0,2.0,2.0,5.0,2.0,6,0
A,M6,809,5.0,4.0,2.0,2.0,7.0,0.0,6,0
A,M6,810,9.0,0.0,2.0,2.0,5.0,2.0,6,0
A,M6,811,9.0,0.0,2.0,2.0,7.0,0.0,6,0
A,M6,812,5.0,4.0,4.0,2.0,5.0,2.0,6,0
A,M6,813,5.0,4.0,4.0,2.0,7.0,0.0,6,0
A,M6,814,9.0,0.0,4.0,2.0,5.0,2.0,6,0
A,M6,815,9.0,0.0,4.0,2.0,7.0,0.0,6,0
A,M6,819,5.0,7.0,4.0,2.0,2.0,9.0,6,0
A,M6,820,5.0,9.0,2.0,2.0,2.0,9.0,6,0
A,M6,821,5.0,7.0,7.0,6.0,7.0,9.0,6,0
A,M6,824,5.0,9.0,7.0,6.0,5.0,9.0,6,0
A,M6,825,5.0,9.0,7.0,9.0,2.0,9.0,6,0
A,M6,833,5.0,7.0,4.0,2.0,2.0,0.0,6,0
A,M6,834,5.0,9.0,2.0,2.0,2.0,0.0,6,0
A,M6,835,5.0,7.0,7.0,6.0,5.0,2.0,6,0
A,M6,836,5.0,7.0,7.0,6.0,7.0,0.0,6,0
A,M6,837,5.0,7.0,7.0,9.0,2.0,2.0,6,0
A,M6,839,5.0,7.0,4.0,2.0,2.0,2.0,6,0
A,M6,840,5.0,9.0,2.0,2.0,2.0,2.0,6,0
A,M6,845,5.0,9.0,7.0,6.0,5.0,2.0,6,0
A,M6,846,5.0,9.0,7.0,6.0,7.0,0.0,6,0
A,M6,847,5.0,9.0,7.0,9.0,2.0,2.0,6,0
A,M6,853,5.0,7.0,4.0,2.0,5.0,9.0,6,0
A,M6,854,5.0,9.0,2.0,2.0,5.0,9.0,6,0
A,M6,855,5.0,7.0,7.0,9.0,7.0,9.0,6,0
A,M6,857,5.0,7.0,4.0,2.0,7.0,9.0,6,0
A,M6,858,5.0,9.0,2.0,2.0,7.0,9.0,6,0
A,M6,861,5.0,9.0,7.0,9.0,7.0,9.0,6,0
A,M6,862,5.0,4.0,2.0,6.0,7.0,5.0,6,0
A,M6,863,9.0,0.0,2.0,6.0,7.0,5.0,6,0
A,M6,864,5.0,4.0,4.0,6.0,5.0,5.0,6,0
A,M6,865,5.0,4.0,4.0,9.0,2.0,5.0,6,0
A,M6,866,9.0,0.0,4.0,6.0,5.0,5.0,6,0
A,M6,867,9.0,0.0,4.0,9.0,2.0,5.0,6,0
A,M6,868,5.0,4.0,2.0,9.0,7.0,5.0,6,0
A,M6,869,9.0,0.0,2.0,9.0,7.0,5.0,6,0
A,M6,870,5.0,4.0,4.0,9.0,7.0,5.0,6,0
A,M6,871,9.0,0.0,4.0,9.0,7.0,5.0,6,0
A,M6,878,5.0,7.0,4.0,6.0,5.0,5.0,6,0
A,M6,879,5.0,7.0,4.0,9.0,2.0,5.0,6,0
A,M6,880,5.0,9.0,2.0,6.0,5.0,5.0,6,0
A,M6,881,5.0,9.0,2.0,9.0,2.0,5.0,6,0
A,M6,883,5.0,7.0,4.0,6.0,7.0,5.0,6,0
A,M6,884,5.0,9.0,2.0,6.0,7.0,5.0,6,0
A,M6,887,5.0,4.0,2.0,6.0,7.0,9.0,6,0
A,M6,888,9.0,0.0,2.0,6.0,7.0,9.0,6,0
A,M6,889,5.0,4.0,4.0,6.0,5.0,9.0,6,0
A,M6,890,5.0,4.0,4.0,9.0,2.0,9.0,6,0
A,M6,891,9.0,0.0,4.0,6.0,5.0,9.0,6,0
A,M6,892,9.0,0.0,4.0,9.0,2.0,9.0,6,0
A,M6,893,5.0,4.0,2.0,6.0,5.0,2.0,6,0
A,M6,894,5.0,4.0,2.0,6.0,7.0,0.0,6,0
A,M6,895,5.0,4.0,2.0,9.0,2.0,2.0,6,0
A,M6,896,9.0,0.0,2.0,6.0,5.0,2.0,6,0
A,M6,897,9.0,0.0,2.0,6.0,7.0,0.0,6,0
A,M6,898,9.0,0.0,2.0,9.0,2.0,2.0,6,0
A,M6,899,5.0,4.0,4.0,6.0,5.0,2.0,6,0
A,M6,900,5.0,4.0,4.0,6.0,7.0,0.0,6,0
A,M6,901,5.0,4.0,4.0,9.0,2.0,2.0,6,0
A,M6,902,9.0,0.0,4.0,6.0,5.0,2.0,6,0
A,M6,903,9.0,0.0,4.0,6.0,7.0,0.0,6,0
A,M6,904,9.0,0.0,4.0,9.0,2.0,2.0,6,0
A,M6,905,5.0,4.0,2.0,9.0,7.0,9.0,6,0
A,M6,906,9.0,0.0,2.0,9.0,7.0,9.0,6,0
A,M6,907,5.0,4.0,4.0,9.0,7.0,9.0,6,0
A,M6,908,9.0,0.0,4.0,9.0,7.0,9.0,6,0
A,M6,915,5.0,7.0,4.0,6.0,5.0,9.0,6,0
A,M6,916,5.0,7.0,4.0,9.0,2.0,9.0,6,0
A,M6,917,5.0,9.0,2.0,6.0,5.0,9.0,6,0
A,M6,918,5.0,9.0,2.0,9.0,2.0,9.0,6,0
A,M6,920,5.0,7.0,4.0,6.0,7.0,9.0,6,0
A,M6,921,5.0,9.0,2.0,6.0,7.0,9.0,6,0
A,M6,933,5.0,7.0,4.0,6.0,5.0,2.0,6,0
A,M6,934,5.0,7.0,4.0,6.0,7.0,0.0,6,0
A,M6,935,5.0,7.0,4.0,9.0,2.0,2.0,6,0
A,M6,936,5.0,9.0,2.0,6.0,5.0,2.0,6,0
A,M6,937,5.0,9.0,2.0,6.0,7.0,0.0,6,0
A,M6,938,5.0,9.0,2.0,9.0,2.0,2.0,6,0
A,M6,945,5.0,7.0,4.0,9.0,7.0,9.0,6,0
A,M6,946,5.0,9.0,2.0,9.0,7.0,9.0,6,0
A,m6,776,5.0,3.0,2.0,2.0,7.0,5.0,6,0
A,m6,777,8.0,0.0,2.0,2.0,7.0,5.0,6,0
A,m6,778,5.0,3.0,4.0,2.0,5.0,5.0,6,0
A,m6,779,8.0,0.0,4.0,2.0,5.0,5.0,6,0
A,m6,780,5.0,3.0,7.0,9.0,7.0,5.0,6,0
A,m6,781,8.0,0.0,7.0,9.0,7.0,5.0,6,0
A,m6,785,5.0,7.0,4.0,2.0,1.0,5.0,6,0
A,m6,786,5.0,9.0,2.0,2.0,1.0,5.0,6,0
A,m6,787,5.0,7.0,7.0,5.0,7.0,5.0,6,0
A,m6,790,5.0,9.0,7.0,5.0,5.0,5.0,6,0
A,m6,791,5.0,9.0,7.0,9.0,1.0,5.0,6,0
A,m6,792,5.0,3.0,2.0,2.0,1.0,2.0,6,0
A,m6,793,8.0,0.0,2.0,2.0,1.0,2.0,6,0
A,m6,794,5.0,3.0,4.0,2.0,1.0,0.0,6,0
A,m6,795,8.0,0.0,4.0,2.0,1.0,0.0,6,0
A,m6,796,5.0,3.0,7.0,5.0,5.0,2.0,6,0
A,m6,797,5.0,3.0,7.0,5.0,7.0,0.0,6,0
A,m6,798,5.0,3.0,7.0,9.0,1.0,2.0,6,0
A,m6,799,8.0,0.0,7.0,5.0,5.0,2.0,6,0
A,m6,800,8.0,0.0,7.0,5.0,7.0,0.0,6,0
A,m6,801,8.0,0.0,7.0,9.0,1.0,2.0,6,0
A,m6,802,5.0,3.0,2.0,2.0,7.0,8.0,6,0
A,m6,803,8.0,0.0,2.0,2.0,7.0,8.0,6,0
A,m6,804,5.0,3.0,4.0,2.0,5.0,8.0,6,0
A,m6,805,8.0,0.0,4.0,2.0,5.0,8.0,6,0
A,m6,806,5.0,3.0,7.0,9.0,7.0,8.0,6,0
A,m6,807,8.0,0.0,7.0,9.0,7.0,8.0,6,0
A,m6,808,5.0,3.0,2.0,2.0,5.0,2.0,6,0
A,m6,809,5.0,3.0,2.0,2.0,7.0,0.0,6,0
A,m6,810,8.0,0.0,2.0,2.0,5.0,2.0,6,0
A,m6,811,8.0,0.0,2.0,2.0,7.0,0.0,6,0
A,m6,812,5.0,3.0,4.0,2.0,5.0,2.0,6,0
A,m6,813,5.0,3.0,4.0,2.0,7.0,0.0,6,0
A,m6,814,8.0,0.0,4.0,2.0,5.0,2.0,6,0
A,m6,815,8.0,0.0,4.0,2.0,7.0,0.0,6,0
A,m6,819,5.0,7.0,4.0,2.0,1.0,8.0,6,0
A,m6,820,5.0,9.0,2.0,2.0,1.0,8.0,6,0
A,m6,821,5.0,7.0,7.0,5.0,7.0,8.0,6,0
A,m6,824,5.0,9.0,7.0,5.0,5.0,8.0,6,0
A,m6,825,5.0,9.0,7.0,9.0,1.0,8.0,6,0
A,m6,833,5.0,7.0,4.0,2.0,1.0,0.0,6,0
A,m6,834,5.0,9.0,2.0,2.0,1.0,0.0,6,0
A,m6,835,5.0,7.0,7.0,5.0,5.0,2.0,6,0
A,m6,836,5.0,7.0,7.0,5.0,7.0,0.0,6,0
A,m6,837,5.0,7.0,7.0,9.0,1.0,2.0,6,0
A,m6,839,5.0,7.0,4.0,2.0,1.0,2.0,6,0
A,m6,840,5.0,9.0,2.0,2.0,1.0,2.0,6,0
A,m6,845,5.0,9.0,7.0,5.0,5.0,2.0,6,0
A,m6,846,5.0,9.0,7.0,5.0,7.0,0.0,6,0
A,m6,847,5.0,9.0,7.0,9.0,1.0,2.0,6,0
A,m6,853,5.0,7.0,4.0,2.0,5.0,8.0,6,0
A,m6,854,5.0,9.0,2.0,2.0,5.0,8.0,6,0
A,m6,855,5.0,7.0,7.0,9.0,7.0,8.0,6,0
A,m6,857,5.0,7.0,4.0,2.0,7.0,8.0,6,0
A,m6,858,5.0,9.0,2.0,2.0,7.0,8.0,6,0
A,m6,861,5.0,9.0,7.0,9.0,7.0,8.0,6,0
A,m6,862,5.0,3.0,2.0,5.0,7.0,5.0,6,0
A,m6,863,8.0,0.0,2.0,5.0,7.0,5.0,6,0
A,m6,864,5.0,3.0,4.0,5.0,5.0,5.0,6,0
A,m6,865,5.0,3.0,4.0,9.0,1.0,5.0,6,0
A,m6,866,8.0,0.0,4.0,5.0,5.0,5.0,6,0
A,m6,867,8.0,0.0,4.0,9.0,1.0,5.0,6,0
A,m6,868,5.0,3.0,2.0,9.0,7.0,5.0,6,0
A,m6,869,8.0,0.0,2.0,9.0,7.0,5.0,6,0
A,m6,870,5.0,3.0,4.0,9.0,7.0,5.0,6,0
A,m6,871,8.0,0.0,4.0,9.0,7.0,5.0,6,0
A,m6,878,5.0,7.0,4.0,5.0,5.0,5.0,6,0
A,m6,879,5.0,7.0,4.0,9.0,1.0,5.0,6,0
A,m6,880,5.0,9.0,2.0,5.0,5.0,5.0,6,0
A,m6,881,5.0,9.0,2.0,9.0,1.0,5.0,6,0
A,m6,883,5.0,7.0,4.0,5.0,7.0,5.0,6,0
A,m6,884,5.0,9.0,2.0,5.0,7.0,5.0,6,0
A,m6,887,5.0,3.0,2.0,5.0,7.0,8.0,6,0
A,m6,888,8.0,0.0,2.0,5.0,7.0,8.0,6,0
A,m6,889,5.0,3.0,4.0,5.0,5.0,8.0,6,0
A,m6,890,5.0,3.0,4.0,9.0,1.0,8.0,6,0
A,m6,891,8.0,0.0,4.0,5.0,5.0,8.0,6,0
A,m6,892,8.0,0.0,4.0,9.0,1.0,8.0,6,0
A,m6,893,5.0,3.0,2.0,5.0,5.0,2.0,6,0
A,m6,894,5.0,3.0,2.0,5.0,7.0,0.0,6,0
A,m6,895,5.0,3.0,2.0,9.0,1.0,2.0,6,0
A,m6,896,8.0,0.0,2.0,5.0,5.0,2.0,6,0
A,m6,897,8.0,0.0,2.0,5.0,7.0,0.0,6,0
A,m6,898,8.0,0.0,2.0,9.0,1.0,2.0,6,0
A,m6,899,5.0,3.0,4.0,5.0,5.0,2.0,6,0
A,m6,900,5.0,3.0,4.0,5.0,7.0,0.0,6,0
A,m6,901,5.0,3.0,4.0,9.0,1.0,2.0,6,0
A,m6,902,8.0,0.0,4.0,5.0,5.0,2.0,6,0
A,m6,903,8.0,0.0,4.0,5.0,7.0,0.0,6,0
A,m6,904,8.0,0.0,4.0,9.0,1.0,2.0,6,0
A,m6,905,5.0,3.0,2.0,9.0,7.0,8.0,6,0
A,m6,906,8.0,0.0,2.0,9.0,7.0,8.0,6,0
A,m6,907,5.0,3.0,4.0,9.0,7.0,8.0,6,0
A,m6,908,8.0,0.0,4.0,9.0,7.0,8.0,6,0
A,m6,915,5.0,7.0,4.0,5.0,5.0,8.0,6,0
A,m6,916,5.0,7.0,4.0,9.0,1.0,8.0,6,0
A,m6,917,5.0,9.0,2.0,5.0,5.0,8.0,6,0
A,m6,918,5.0,9.0,2.0,9.0,1.0,8.0,6,0
A,m6,920,5.0,7.0,4.0,5.0,7.0,8.0,6,0
A,m6,921,5.0,9.0,2.0,5.0,7.0,8.0,6,0
A,m6,933,5.0,7.0,4.0,5.0,5.0,2.0,6,0
A,m6,934,5.0,7.0,4.0,5.0,7.0,0.0,6,0
A,m6,935,5.0,7.0,4.0,9.0,1.0,2.0,6,0
A,m6,936,5.0,9.0,2.0,5.0,5.0,2.0,6,0
A,m6,937,5.0,9.0,2.0,5.0,7.0,0.0,6,0
A,m6,938,5.0,9.0,2.0,9.0,1.0,2.0,6,0
A,m6,945,5.0,7.0,4.0,9.0,7.0,8.0,6,0
A,m6,946,5.0,9.0,2.0,9.0,7.0,8.0,6,0
A,M9,426,5.0,4.0,2.0,2.0,0.0,4.0,6,0
A,M9,427,9.0,0.0,2.0,2.0,0.0,4.0,6,0
A,M9,428,5.0,4.0,2.0,2.0,9.0,7.0,6,0
A,M9,429,9.0,0.0,2.0,2.0,9.0,7.0,6,0
A,M9,430,5.0,4.0,6.0,2.0,0.0,0.0,6,0
A,M9,431,5.0,4.0,7.0,1.0,0.0,0.0,6,0
A,M9,432,9.0,0.0,6.0,2.0,0.0,0.0,6,0
A,M9,433,9.0,0.0,7.0,1.0,0.0,0.0,6,0
A,M9,434,5.0,4.0,6.0,2.0,5.0,7.0,6,0
A,M9,435,5.0,4.0,7.0,1.0,5.0,7.0,6,0
A,M9,436,9.0,0.0,6.0,2.0,5.0,7.0,6,0
A,M9,437,9.0,0.0,7.0,1.0,5.0,7.0,6,0
A,M9,438,5.0,4.0,7.0,4.0,5.0,4.0,6,0
A,M9,439,5.0,4.0,7.0,4.0,9.0,0.0,6,0
A,M9,440,5.0,4.0,7.0,9.0,0.0,4.0,6,0
A,M9,441,5.0,4.0,9.0,2.0,5.0,4.0,6,0
A,M9,442,5.0,4.0,9.0,2.0,9.0,0.0,6,0
A,M9,443,9.0,0.0,7.0,4.0,5.0,4.0,6,0
A,M9,444,9.0,0.0,7.0,4.0,9.0,0.0,6,0
A,M9,445,9.0,0.0,7.0,9.0,0.0,4.0,6,0
A,M9,446,9.0,0.0,9.0,2.0,5.0,4.0,6,0
A,M9,447,9.0,0.0,9.0,2.0,9.0,0.0,6,0
A,M9,448,5.0,4.0,7.0,9.0,9.0,7.0,6,0
A,M9,449,9.0,0.0,7.0,9.0,9.0,7.0,6,0
A,M9,457,5.0,7.0,6.0,2.0,2.0,7.0,6,0
A,M9,458,5.0,7.0,7.0,1.0,2.0,7.0,6,0
A,M9,459,5.0,2.0,2.0,2.0,2.0,4.0,6,0
A,M9,460,7.0,0.0,2.0,2.0,2.0,4.0,6,0
A,M9,461,5.0,7.0,7.0,4.0,2.0,4.0,6,0
A,M9,462,5.0,7.0,7.0,6.0,0.0,4.0,6,0
A,M9,463,5.0,7.0,9.0,2.0,2.0,4.0,6,0
A,M9,464,5.0,7.0,7.0,6.0,9.0,7.0,6,0
A,M9,470,5.0,2.0,6.0,2.0,2.0,0.0,6,0
A,M9,471,5.0,2.0,7.0,1.0,2.0,0.0,6,0
A,M9,472,7.0,0.0,6.0,2.0,2.0,0.0,6,0
A,M9,473,7.0,0.0,7.0,1.0,2.0,0.0,6,0
A,M9,474,5.0,2.0,7.0,6.0,5.0,4.0,6,0
A,M9,475,5.0,2.0,7.0,6.0,9.0,0.0,6,0
A,M9,476,5.0,2.0,7.0,9.0,2.0,4.0,6,0
A,M9,477,7.0,0.0,7.0,6.0,5.0,4.0,6,0
A,M9,478,7.0,0.0,7.0,6.0,9.0,0.0,6,0
A,M9,479,7.0,0.0,7.0,9.0,2.0,4.0,6,0
A,M9,485,5.0,7.0,6.0,2.0,0.0,9.0,6,0
A,M9,486,5.0,7.0,7.0,1.0,0.0,9.0,6,0
A,M9,487,5.0,2.0,2.0,2.0,9.0,9.0,6,0
A,M9,488,7.0,0.0,2.0,2.0,9.0,9.0,6,0
A,M9,489,5.0,7.0,7.0,4.0,9.0,9.0,6,0
A,M9,490,5.0,7.0,9.0,2.0,9.0,9.0,6,0
A,M9,494,5.0,2.0,6.0,2.0,5.0,9.0,6,0
A,M9,495,5.0,2.0,7.0,1.0,5.0,9.0,6,0
A,M9,496,7.0,0.0,6.0,2.0,5.0,9.0,6,0
A,M9,497,7.0,0.0,7.0,1.0,5.0,9.0,6,0
A,M9,498,5.0,2.0,7.0,9.0,9.0,9.0,6,0
A,M9,499,7.0,0.0,7.0,9.0,9.0,9.0,6,0
A,M9,500,5.0,4.0,2.0,1.0,0.0,5.0,6,0
A,M9,501,9.0,0.0,2.0,1.0,0.0,5.0,6,0
A,M9,502,5.0,4.0,2.0,4.0,9.0,5.0,6,0
A,M9,503,9.0,0.0,2.0,4.0,9.0,5.0,6,0
A,M9,504,5.0,4.0,6.0,4.0,5.0,5.0,6,0
A,M9,505,5.0,4.0,6.0,9.0,0.0,5.0,6,0
A,M9,506,5.0,4.0,9.0,1.0,5.0,5.0,6,0
A,M9,507,9.0,0.0,6.0,4.0,5.0,5.0,6,0
A,M9,508,9.0,0.0,6.0,9.0,0.0,5.0,6,0
A,M9,509,9.0,0.0,9.0,1.0,5.0,5.0,6,0
A,M9,510,5.0,4.0,9.0,9.0,9.0,5.0,6,0
A,M9,511,9.0,0.0,9.0,9.0,9.0,5.0,6,0
A,M9,518,5.0,2.0,2.0,1.0,2.0,5.0,6,0
A,M9,519,7.0,0.0,2.0,1.0,2.0,5.0,6,0
A,M9,520,5.0,7.0,6.0,4.0,2.0,5.0,6,0
A,M9,521,5.0,7.0,6.0,6.0,0.0,5.0,6,0
A,M9,522,5.0,7.0,9.0,1.0,2.0,5.0,6,0
A,M9,523,5.0,2.0,2.0,6.0,9.0,5.0,6,0
A,M9,524,7.0,0.0,2.0,6.0,9.0,5.0,6,0
A,M9,525,5.0,7.0,9.0,6.0,9.0,5.0,6,0
A,M9,528,5.0,2.0,6.0,6.0,5.0,5.0,6,0
A,M9,529,5.0,2.0,6.0,9.0,2.0,5.0,6,0
A,M9,530,7.0,0.0,6.0,6.0,5.0,5.0,6,0
A,M9,531,7.0,0.0,6.0,9.0,2.0,5.0,6,0
A,M9,532,5.0,4.0,2.0,1.0,2.0,7.0,6,0
A,M9,533,9.0,0.0,2.0,1.0,2.0,7.0,6,0
A,M9,534,5.0,4.0,2.0,4.0,2.0,4.0,6,0
A,M9,535,5.0,4.0,2.0,6.0,0.0,4.0,6,0
A,M9,536,9.0,0.0,2.0,4.0,2.0,4.0,6,0
A,M9,537,9.0,0.0,2.0,6.0,0.0,4.0,6,0
A,M9,538,5.0,4.0,2.0,6.0,9.0,7.0,6,0
A,M9,539,9.0,0.0,2.0,6.0,9.0,7.0,6,0
A,M9,540,5.0,4.0,6.0,4.0,2.0,0.0,6,0
A,M9,541,5.0,4.0,6.0,6.0,0.0,0.0,6,0
